Imagen	Tiempo de procesamiento (s)	FPS
142	0.5028810501098633	1.9885418227263332
143	0.4973795413970947	2.010537058261563
144	0.5126593112945557	1.950613161545477
145	0.49962496757507324	2.0015012557388676
146	0.5278422832489014	1.8945052939770932
147	0.49263763427734375	2.0298895789131346
148	0.4812345504760742	2.0779887874025733
149	0.5051774978637695	1.9795022625288599
150	0.4992039203643799	2.0031893965697987
151	0.49157071113586426	2.0342953258734977
152	0.49721240997314453	2.0112128738983244
153	0.49915528297424316	2.0033845861380994
154	0.5325427055358887	1.8777836774493362
155	0.5054891109466553	1.9782819814402113
156	0.5011036396026611	1.9955951642916174
157	0.4973564147949219	2.010630546330314
158	0.49321985244750977	2.027493408948748
159	0.5043632984161377	1.9826977956967136
160	0.5002131462097168	1.9991477784567164
161	0.48017168045043945	2.0825884589068644
162	0.5163984298706055	1.936489234195718
163	0.5022046566009521	1.9912200869825707
164	0.4934043884277344	2.0267351151589184
165	0.49396753311157227	2.024424548109178
166	0.5000514984130859	1.9997940275621637
167	0.4879584312438965	2.0493548957660486
168	0.5045547485351562	1.9819454735154916
169	0.49488353729248047	2.0206774415472046
170	0.4967963695526123	2.0128971572407934
171	0.4796457290649414	2.084872103311495
172	0.4959373474121094	2.0163837331835976
173	0.5022017955780029	1.9912314308814096
174	0.5120973587036133	1.9527536766280613
175	0.4945816993713379	2.0219106393768684
176	0.5024240016937256	1.9903507727116778
177	0.5000832080841064	1.9996672230430403
178	0.49517083168029785	2.0195050597116757
179	0.4869420528411865	2.0536324479786603
180	0.5181722640991211	1.9298601435925373
181	0.5111451148986816	1.9563915820622064
182	0.5049347877502441	1.9804537620700238
183	0.4835817813873291	2.0679025523483094
184	0.529761791229248	1.8876408539763148
185	0.49274230003356934	2.0294584003278637
186	0.5045206546783447	1.9820794069125798
187	0.4949052333831787	2.02058885731312
188	0.47790074348449707	2.0924847128479924
189	0.5020184516906738	1.9919586553686377
190	0.5009255409240723	1.9963046766496877
191	0.5308117866516113	1.8839069235972559
192	0.49481916427612305	2.0209403196072895
193	0.49048757553100586	2.038787626612951
194	0.49219751358032227	2.0317046966081613
195	0.48987412452697754	2.041340723937195
196	0.501706600189209	1.9931968198601917
197	0.5166270732879639	1.9356322030042121
198	0.5226349830627441	1.9133812936512644
199	0.49201083183288574	2.0324755783825013
200	0.5310287475585938	1.8831372210967918
201	0.5097012519836426	1.9619335760079557
202	0.5067601203918457	1.9733202352757413
203	0.5209877490997314	1.9194309304355108
204	0.48750925064086914	2.051243127562034
205	0.5044505596160889	1.9823548233568182
206	0.5057952404022217	1.9770846384492937
207	0.4996206760406494	2.001518447804669
208	0.5231630802154541	1.9114498668143216
209	0.49391603469848633	2.024635625791042
210	0.49541378021240234	2.0185147041555096
211	0.5071673393249512	1.971735800911427
212	0.49329590797424316	2.027180813452468
213	0.48424530029296875	2.0650690866695025
214	0.5022385120391846	1.9910858606597261
215	0.5040109157562256	1.984084012346409
216	0.49053287506103516	2.0385993494841173
217	0.5035500526428223	1.985899901611805
218	0.5111839771270752	1.9562428494338546
219	0.5065872669219971	1.9739935551005021
220	0.4961109161376953	2.015678283770016
221	0.4833662509918213	2.0688246189056345
222	0.5290694236755371	1.8901111182211712
223	0.5049810409545898	1.9802723645023428
224	0.48575353622436523	2.058657169585913
225	0.4902918338775635	2.0396015819625535
226	0.5045685768127441	1.9818911560382817
227	0.5098459720611572	1.9613766800143468
228	0.50058913230896	1.9976462441114429
229	0.4958207607269287	2.016857863180009
230	0.5040593147277832	1.9838935037636376
231	0.5104799270629883	1.95894088481291
232	0.4960460662841797	2.015941800508323
233	0.48989415168762207	2.041257272729485
234	0.49593234062194824	2.0164040900133697
235	0.49755334854125977	2.00983473014869
236	0.5059659481048584	1.9764175904437664
237	0.4752802848815918	2.104021630623987
238	0.505756139755249	1.9772374893638085
239	0.4917285442352295	2.033642365739149
240	0.5184009075164795	1.9290089687356708
241	0.486391544342041	2.055956793724149
242	0.5177228450775146	1.931535394869967
243	0.48114585876464844	2.0783718321249194
244	0.4862818717956543	2.0564204795613286
245	0.5018253326416016	1.9927252271941194
246	0.4945414066314697	2.022075374459385
247	0.509103536605835	1.964236993258669
248	0.49687743186950684	2.0125687661793954
249	0.4992387294769287	2.0030497254244235
250	0.49333834648132324	2.02700642902053
251	0.4824831485748291	2.0726112465353976
252	0.5039064884185791	1.9844951850854753
253	0.5036330223083496	1.9855727398823133
254	0.49280714988708496	2.029191338293542
255	0.5182898044586182	1.9294224802368132
256	0.492534875869751	2.0303130783056393
257	0.5078790187835693	1.9689728518321528
258	0.4818990230560303	2.075123526207544
259	0.49884581565856934	2.004627419155183
260	0.4990096092224121	2.003969425675514
261	0.480257511138916	2.0822162627473135
262	0.48404431343078613	2.065926553112974
263	0.4848647117614746	2.062430974543559
264	0.4906747341156006	2.038009969684734
265	0.49921298027038574	2.0031530419308727
266	0.5188078880310059	1.9274957514528699
267	0.4880814552307129	2.04883834303294
268	0.5026376247406006	1.9895048654904741
269	0.5041728019714355	1.9834469374186037
270	0.49467897415161133	2.0215130463449125
271	0.485886812210083	2.058092491647272
272	0.5074303150177002	1.9707139490968686
273	0.48961472511291504	2.0424222326429824
274	0.4910881519317627	2.0362942906815458
275	0.4855515956878662	2.0595133635249008
276	0.47808027267456055	2.091698940861175
277	0.5114598274230957	1.955187771126291
278	0.5069990158081055	1.9723904165890747
279	0.5279326438903809	1.8941810315628795
280	0.5114669799804688	1.9551604290040125
281	0.48110461235046387	2.078550016626204
282	0.49045491218566895	2.038923405912255
283	0.5129282474517822	1.9495904251091278
284	0.49033379554748535	2.0394270374193635
285	0.4834098815917969	2.0686378952518485
286	0.4989922046661377	2.0040393229571056
287	0.4922933578491211	2.0313091453622287
288	0.4970254898071289	2.011969246060299
289	0.4936485290527344	2.0257327656154613
290	0.48251819610595703	2.072460703182286
291	0.5039825439453125	1.9841957068031124
292	0.4947941303253174	2.021042568436533
293	0.5064907073974609	1.9743698855569825
294	0.5052075386047363	1.9793845570114876
295	0.50026535987854	1.9989391235139509
296	0.5552678108215332	1.8009327760607516
297	0.47874903678894043	2.0887770484243426
298	0.5438780784606934	1.8386473726432258
299	0.4968752861022949	2.0125774575033373
300	0.4959568977355957	2.016304248546049
301	0.5058655738830566	1.9768097526857495
302	0.4909708499908447	2.0367807987350925
303	0.5423436164855957	1.8438494887798857
304	0.49551892280578613	2.018086401903042
305	0.49625420570373535	2.0150962722460064
306	0.49368953704833984	2.025564499460082
307	0.4991292953491211	2.003488894196322
308	0.4893021583557129	2.0437269342127444
309	0.4992339611053467	2.0030688573067317
310	0.494537353515625	2.02209194692996
311	0.5014548301696777	1.9941975624437183
312	0.5032284259796143	1.9871691430255372
313	0.5026168823242188	1.9895869700511544
314	0.4832038879394531	2.0695197720042
315	0.5015041828155518	1.9940013149756521
316	0.5277810096740723	1.8947252395790888
317	0.48804163932800293	2.049005493418401
318	0.49102067947387695	2.0365741032974185
319	0.5014841556549072	1.9940809469724163
320	0.49799537658691406	2.00805077118115
321	0.4971752166748047	2.0113633311977535
322	0.4948282241821289	2.0209033178187004
323	0.5269312858581543	1.8977806534516382
324	0.49961090087890625	2.0015576086126594
325	0.4947504997253418	2.0212207982713406
326	0.5130577087402344	1.9490984794973791
327	0.4955606460571289	2.017916491061961
328	0.4948611259460449	2.020768954296545
329	0.49750256538391113	2.0100398863839493
330	0.4887571334838867	2.046005943426231
331	0.5136847496032715	1.9467192685247499
332	0.5057544708251953	1.9772440140141272
333	0.49490785598754883	2.020578149854947
334	0.48783349990844727	2.0498797236919404
335	0.4957919120788574	2.016975218105104
336	0.5120368003845215	1.952984627763152
337	0.5046718120574951	1.981485742037192
338	0.4984307289123535	2.0062968472713183
339	0.4925711154937744	2.0301637033620152
340	0.4919712543487549	2.0326390844191624
341	0.4966285228729248	2.0135774607047203
342	0.4925713539123535	2.0301627207049004
343	0.4965071678161621	2.0140696143389056
344	0.5157608985900879	1.9388829256612017
345	0.49003100395202637	2.0406872053709875
346	0.49091291427612305	2.0370211720230516
347	0.48851442337036133	2.047022466810283
348	0.4922628402709961	2.031435075313605
349	0.4872865676879883	2.0521805161686797
350	0.4920032024383545	2.032507095571791
351	0.5012874603271484	1.9948633850672897
352	0.5042295455932617	1.9832237296278012
353	0.5161075592041016	1.9375806111852292
354	0.5064408779144287	1.9745641467926016
355	0.4931468963623047	2.027793356049677
356	0.5243589878082275	1.9070904156328248
357	0.5127880573272705	1.9501234198240738
358	0.5010294914245605	1.9958904957006287
359	0.49608874320983887	2.0157683754920708
360	0.47937607765197754	2.086044854173951
361	0.497081995010376	2.011740537854577
362	0.49326658248901367	2.0273013325857576
363	0.4864661693572998	2.0556414052824294
364	0.49544739723205566	2.0183777442100963
365	0.4959676265716553	2.0162606315908893
366	0.49898290634155273	2.0040766673387846
367	0.5659785270690918	1.7668514831799
368	0.4957268238067627	2.0172400442664085
369	0.5043320655822754	1.9828205823983298
370	0.49269723892211914	2.0296440105646103
371	0.5061025619506836	1.9758840898684158
372	0.4930405616760254	2.0282306928270444
373	0.4915034770965576	2.0345736024234604
374	0.472914457321167	2.1145473235572436
375	0.4977757930755615	2.008936581309814
376	0.500267505645752	1.9989305495850398
377	0.49917125701904297	2.0033204755654648
378	0.5154116153717041	1.940196864362129
379	0.47528719902038574	2.103991022819675
380	0.5065200328826904	1.9742555774326087
381	0.4892580509185791	2.04391117963722
382	0.5076093673706055	1.9700188063509478
383	0.5186660289764404	1.9280229360180892
384	0.4928169250488281	2.0291510887149835
385	0.4825022220611572	2.0725293154675875
Total	192.99364686012268	
